id;val
0;7027890636298843910
1;-3089417368928478640
2;-1887233656988596533
3;8503237526526644194
4;1737164665112153261
5;-6857391772919546239
6;2416257134116255710
7;-2078459808602527200
8;-1480394550698824013
9;-2814126248584352186
10;3210866242841355338
11;-3901183210596684107
12;-4901181317369918620
13;-7677576934327127331
14;1267052794694569914
15;-6819001237595868153
16;7320854785678451936
17;5112035791124693326
18;-6050490617295258498
19;7921393305515067706
20;-1963880674005274187
21;-9007854174816107037
22;4948860233555961890
23;-8421394666751241622
24;-2022021217654970818
25;-1616371871971266151
26;7313035512260873163
27;-8822153613971582582
28;8944555800515542696
29;-3288320185995029425
30;7742907252961775763
31;6169210826979670565
32;4149016220346119601
33;-1104274127297537201
34;7377268009009183261
35;-4757821016456048590
36;-1691427585431011707
37;-5924443441768071704
38;-8258305103234058759
39;-8823091576532588077
40;7722782284743396903
41;-1856184039786766740
42;-8370310050540142252
43;3071549986367977674
44;-751447336288176123
45;2764119086148975027
46;7697013690225013256
47;-6499476398689241662
48;6409307763826903603
49;-6634597890492122877
50;-3950638047399311279
51;6147822468343371533
52;1937164502733829392
53;8682018065601616798
54;-7065746631394023202
55;6441867516384009395
56;63129973535589275
57;-8462584284285263775
58;-2046685384903183890
59;3724731324960450353
60;-7070849770759288959
61;5490962698454245653
62;-7595438593199488531
63;3317839499441000780
64;7499404633129520148
65;-918352875723314425
66;-6513467205527885984
67;-6527729659360525241
68;-8249438412393511334
69;-3320191511716979914
70;-5071233780783326129
71;149441807218355765
72;1938739494169696427
73;7631932078155385562
74;8779781125621423870
75;-3370612214642109301
76;-6726271117530006232
77;-8541111956395720059
78;3028496901893253022
79;-6279812045459381145
80;-6457054765370737450
81;-619624030883263950
82;6797039909036716967
83;-1564786906259988219
84;5624172190249209410
85;5678037457202534182
86;8660379387957931475
87;-6033793919926287489
88;659416081028278750
89;819090504133529495
90;1601380150865518567
91;2109527875162646511
92;914626825059462831
93;-8903559173518512410
94;-514740180852629614
95;-8001371764460375424
96;718827806998665098
97;4531740984772185970
98;-3039669604225584088
99;-8561579534807838126
100;-6181468827578799220
101;-5783133990441240584
102;-64662715002780145
103;-7499138065876465623
104;-5660874215577262148
105;7405954891433234930
106;4831505583939985180
107;-1644812074302796753
108;2658599299151375853
109;-8707995431727451370
110;6047186028250752630
111;-4378383734352435148
112;4927181049050941760
113;-8040539517209950809
114;-8446536929710674828
115;-5788835766518478169
116;4156916637789224871
117;-1273469882393272408
118;-8665903012310815064
119;-4270388421136050488
120;1042533454733310829
121;4001261109138893116
122;5541492417722891644
123;3506027483452600383
124;3324040098935637780
125;1410199304928466755
126;2527783811003374339
127;-8206506950003131330
128;-834500426202424975
129;9041659202953612357
130;-7230870029354420124
131;-5505911059135917908
132;4204067082654572272
133;3528478656077856926
134;5895934681413881519
135;1486694962011808143
136;8744692265639392881
137;6458881297693669471
138;8682649738698966291
139;-8237240602557346002
140;-3506358640209181638
141;7837025280840987985
142;4207057851462847019
143;6202427109266936847
144;3687660984098962086
145;-6668166956747000832
146;8218800668309537670
147;-6375162491422951697
148;2606031994833166902
149;-1993008353393257378
150;2952922358487048433
151;8352588643868483043
152;522370511688626002
153;-7413309056646262425
154;2483008796505106656
155;-5788728717449250041
156;951639071386295338
157;-6924457305401312465
158;762378911181279426
159;-1419795305761821726
160;457738935269413473
161;-6738740289501476918
162;-8378375273953278071
163;7620986254621876332
164;1465840886947243041
165;-7144087258448756144
166;3837359338671715677
167;-685237078002964684
168;5650990032006039654
169;-406531042888468504
170;-4576270414727805731
171;-1450535738878537163
172;-8719616982994602497
173;-1749903226080903477
174;-8297889359889383041
175;-3566587935020062473
176;4764590794977379351
177;-5955379972679741445
178;8978728106171847086
179;7086413257988750398
180;132630883743800088
181;3786021640239986844
182;-1120468985660530553
183;-5318553867523446721
184;-8063677970483586441
185;2638743535735272878
186;5205514949707080033
187;7426334427172911336
188;-3005098137154681671
189;3542688459858493934
190;-3788104168429658332
191;5097536939616114161
192;8072572981428931528
193;2324982677092976935
194;3180268536334425374
195;-9031411508501989314
196;-9150451661631610848
197;7758088519250923424
198;-6672562489606809671
199;9221751993739881557
200;-332792476191595501
201;-7588314361660036938
202;3280741648092393773
203;-6591927460322445817
204;-758960110358356911
205;7207571060015437723
206;6598897151659912026
207;3552818280469259873
208;-5554488273795838239
209;-6677951517896380715
210;-4159238160171753924
211;-9051351473321067164
212;8361079798799818265
213;5823064976249850380
214;-35110513303017830
215;-8100832614540235063
216;-802719002021504521
217;-3374217343468893914
218;-7622708439086745237
219;4831831901367434298
220;209621319802671024
221;-1863977629777969039
222;-2924591866211751021
223;-728749032372585228
224;-4631653098641381626
225;2265382916110189407
226;-1688591989815045799
227;-1401800772102632138
228;-8384045896554832058
229;-5837358585049762122
230;6378658967878250228
231;2813047043145712365
232;3911913871537142055
233;-301619168759329321
234;1295169491318125205
235;7528153109859370847
236;117710244333596354
237;1711974007460390960
238;6827081976211392516
239;7773360662890419668
240;5990823026455517778
241;2872459969458984806
242;-8473644637575531717
243;8528056670666115411
244;-359774450588863637
245;4132122589494510307
246;1683294725812728264
247;4863623529545024612
248;3892196144297661011
249;-8440909298518707722
250;-5915007177653801409
251;9105085609526742368
252;-3049871521562444978
253;-9097466773132289190
254;1117400700712222206
255;8027589811189351716
256;-6084482906219293211
257;-2687105765095399806
258;-5067482377764359395
259;-2250383937326722374
260;851029649015125623
261;658657077996144808
262;487100843684471150
263;4247868534811473158
264;-3679937721730534740
265;-2470653314147608626
266;3175197414594492268
267;-654356417083109360
268;6050545112410036934
269;-5340314025651501076
270;9190070455355747361
271;1835570162922473731
272;8308798506163487284
273;-8112391864301493582
274;-8619592938540869079
275;-696627091407940576
276;-4765528357698350993
277;8910670997884991033
278;-6136982170270214151
279;-873603750423941626
280;-5097734089264053654
281;-35380184726420105
282;-3691418928821311286
283;-8843339739623129831
284;8374705854472133686
285;-2303112516766390495
286;73042160445465294
287;1520442082070416033
288;4174618851520859422
289;-97948949198204318
290;6953032607462012411
291;-1292610608015936009
292;9147304336333926314
293;8742276873512059385
294;-7880515969617779700
295;258839032839771736
296;-4643987367619401643
297;-3876065076683306559
298;-6866774135040049191
299;-5945131812412226351
300;5554804887956164018
301;8685588755040631545
302;7797825719335048723
303;-7375656408599499830
304;-3814779143680138333
305;7887016448149221446
306;-179930862136344490
307;461945604722881320
308;-9081418235627469246
309;-1121362950260322369
310;7695091499443987029
311;-8099494657153599777
312;-4624588497727397678
313;-5136463797682879632
314;5493002626062713443
315;3526135492933314552
316;8880382001778005014
317;-1613733123309422644
318;7414121277898965263
319;-3006345556391391388
320;3755584716901754766
321;6878241559179842609
322;-5424703650719263989
323;-8564856839669964347
324;-4560748720023810526
325;-3549608376204630534
326;6224518188330994443
327;-5432362138046423697
328;-2217481734220843936
329;-5007762852269800088
330;7506264960992016051
331;8541405780272728113
332;-4085305350992001700
333;-1479950793050962515
334;7729481741174168291
335;6072752049280351358
336;7409186188319008805
337;3443112138860932338
338;-4379231696091981158
339;1778914206626380657
340;757711615791130036
341;-2451126276665550647
342;9025792593558541183
343;-5723577106695534457
344;622612927525618199
345;-1439181629825173429
346;-2785488529584197759
347;7226875180380712352
348;1862975113284815898
349;-8174979891445576524
350;-2695537829155507123
351;-2133786637425698657
352;3409702221945288579
353;8540243680651635821
354;5945872485438634511
355;5201507426286138930
356;8605170196986764254
357;6773502502807979807
358;7869503458539840630
359;-1389485528891365695
360;7187039238222661909
361;-1494190671490791441
362;-2638273424166724935
363;-725488648709157566
364;-1390738622804474687
365;-7959982431740714612
366;-7466993439413975698
367;1397290993806541023
368;-6127098997457226740
369;8189747015443466308
370;-2758217332938266192
371;-7814482514431133919
372;-2084780857894382367
373;2952667185622911762
374;-6313547752571037688
375;3882054774993363465
376;-3347848820257889153
377;-1336509197637036197
378;6191105425914965508
379;8296420823986072431
380;-6455926639543258002
381;-1236873899290460199
382;-1698877575316830605
383;-7176489987775796951
384;-2094088872543786254
385;2981034634529012262
386;2023052264861195889
387;5688853125396421099
388;6424850905726848118
389;3590560060163204774
390;8659330664056396014
391;-1305413754438675588
392;4088717230786670698
393;-8621696601199062141
394;-9199225613817980845
395;6589334536292815670
396;-7470957332528996685
397;-2600260077547151016
398;5200125286083938809
399;-2659234294926035747
400;-4097229243898392620
401;8511845867026696244
402;-6378282448784027722
403;-234441962800181862
404;3392904895283421722
405;3079138436305753817
406;-2693141736743830034
407;4590874488149390660
408;-7853778540767826862
409;-4041467044632501699
410;3860993580350165939
411;1304684708600785773
412;-5285666019294467213
413;1864448678270263347
414;3653808133725990557
415;-4233674069426220395
416;7418659488119724414
417;-1660346809347760255
418;-3815989017814110677
419;8869913862361295750
420;1414066380667407827
421;-7290741745483489039
422;-2653509877480246669
423;-578779567699703063
424;947076257590528189
425;-1128405920635827518
426;2837170017438854373
427;-6091621036682774298
428;8074579850177992094
429;8488448602858054723
430;-6346224861070404492
431;-2733183791703941711
432;-6043250204947394364
433;2608489863076595630
434;2331161015307916992
435;-4416910480003496462
436;7901809797175985349
437;2064083950493961777
438;-5223393354000049332
439;7786233268652326328
440;8939691932148798031
441;7605738328440136800
442;6121917405800974066
443;5974552465983354670
444;-4406217711503294678
445;-6370686808918073341
446;-4720088193531646277
447;-8842402550076712754
448;7162618988715048744
449;-1910515136887936060
450;8016511016788193258
451;-3117344420778430020
452;6549883716077430313
453;-8467188277732912838
454;455371223641945445
455;4380343987629188992
456;-6891757257852820972
457;-8029269917000560633
458;-672866838304456154
459;-7281297677958525583
460;5853753325263767778
461;-5230723111691639439
462;-7744259451901905636
463;1154403761041730791
464;-1446929530496002151
465;2218026286721494454
466;3694033780133733195
467;2490381079206504206
468;748196203711375205
469;670561060838831412
470;-6812098105207554165
471;-5564761167078415846
472;-6555333795838132137
473;-659108868185305899
474;8945092431911385220
475;-2597077716886554185
476;5027309712845671103
477;-379009316807283925
478;-820389313574825785
479;8584654221668306027
480;-5825107104286078167
481;3444266644709652711
482;-2461718891930883692
483;8681381186706195710
484;6097162341090212278
485;7912145924914323697
486;-8616654699272071592
487;74246901143428231
488;-4012878526485362326
489;7013388888674827371
490;-333827040695001611
491;-5575582004654446302
492;-7809790499889816413
493;1326512278336800145
494;-6250952697657999907
495;-1446812869058282749
496;4592240644055143307
497;-7111304364842276952
498;6570944210422234550
499;-8192279383157026006
500;6025660878754764661
501;662769764997120570
502;8882684379052604156
503;-956233740987922754
504;636164573634754294
505;4370094812075773051
506;7987986429096323554
507;-4479962620844622712
508;-8649779565552444630
509;-423296506735770699
510;-634151590564196249
511;-6429000505099903431
512;7508813598188537235
513;-4451436351536614363
514;-4077921320030648191
515;2352439189717304605
516;7411556924283020115
517;8332615519367914156
518;2174571642512257326
519;5249962854640979620
520;-365753055307556878
521;104585205057166680
522;-8275589766601403166
523;-3073147708535686314
524;1618483523519503704
525;-2747648695271587106
526;-5220508837946548631
527;6492087140126170842
528;-703993645985717089
529;-436942863281157262
530;-6048667062938364183
531;1629015660775137037
532;-1456143334469984495
533;3777997996335213478
534;-6197769567766972769
535;-550646308007288053
536;-1954846668056766494
537;-8941481180400217317
538;-6666487091910986731
539;-8258383657045499141
540;-6611361485086767092
541;6504034569879161908
542;1348146369575481815
543;9023377390812859726
544;7329992490180715296
545;-5583257409889669136
546;-3881081402715975791
547;-7404515722591275231
548;333791406257482460
549;-3908597165980378863
550;-1875315628425106330
551;-2877575413291365937
552;2140839266398577898
553;541036604946913257
554;7120931363537761627
555;4475430286551012471
556;-6438084518680396959
557;-6314451024057411807
558;2178943290719786770
559;695437952490333328
560;-1139731177641364953
561;-5465566618625183331
562;3120589545346948484
563;4065513780423450956
564;109160495612256116
565;5395833705958816355
566;4754965351271062339
567;2415188601009484591
568;-1629561559345395097
569;-8856266799949356801
570;-3046015420433678178
571;-9149107526341662467
572;5435785891645920861
573;-3350073636550975955
574;-356760765338868949
575;-1864257538083859864
576;-6836460856298765761
577;4520411121728447150
578;1083030856743141450
579;9138935517695486642
580;8179863628974250834
581;-4628042775791431948
582;-7781928723251846913
583;-3185048476997541457
584;484040741854995742
585;-7714095430693841197
586;3937858824709598934
587;2931899379133036720
588;-477318123153356057
589;8796494726406204709
590;4943876008808568673
591;4604362190033418323
592;7873359532101620310
593;-1368915840842176098
594;-303584399279812882
595;-6571881145988194426
596;2587712497632119998
597;3726648515626927751
598;8395594840214221784
599;-2485471902337585958
600;-6834135071801323297
601;-5356993838933243407
602;4346725047897341911
603;1643865458314698374
604;4716369961946469619
605;-1776156969092970277
606;-739908298790871851
607;-7906130635374326654
608;-9025823897830487073
609;9160113040967200224
610;-5922039882937004953
611;-5414424966433167228
612;4345892001096872534
613;7808176478761670469
614;7782121079928768276
615;-7903904106237898856
616;-8660780741789109510
617;9137146617663360458
618;-7379748888318491403
619;2613253142009787679
620;-144938763582709414
621;-2386248722034592154
622;-5591119134745720049
623;2898343391335721380
624;-6770004256273768851
625;9057654952170464968
626;-8080959724207128878
627;-8431305098839490755
628;7584208388345239321
629;4850741078517459690
630;1437201653149100417
631;7450982754340255907
632;7080011017869034069
633;-5146874542228218891
634;3970824454669608484
635;-7063520321643652073
636;-1269041874107697191
637;462155150641472159
638;3645276256319579018
639;-8523293554739071575
640;7029312553494291944
641;7175303864399441565
642;-7247576365204605397
643;928632202850164923
644;-7206406563444771270
